[DATA] Client: 24fc8529-ea14-4a07-a2cc-5228efcd4dbc | Fuel: 33.5712 | Consumption: 0
[DATA] Client: d738364b-6e23-4937-b9d9-703238562655 | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: 3aa902dc-aa6e-4bd9-87e0-acb68557699c | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: d4b7435d-dad7-44bc-8716-6efbae96f84b | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 37e79b31-bc54-4575-bbae-a51c107708f6 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 81ba7f63-da89-4859-b922-948fea772033 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: b3322ef3-b602-445d-8215-ee668cc52711 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: a222c6b9-29b6-4e39-93f3-b7c32da4627e | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 954b972b-a5fd-4058-a1ec-f8cff8543823 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: f58b51c4-3979-46d1-b60b-fdf4dcb80a17 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: e150abb0-a2f2-4d50-b569-b846f9c1b997 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: 335de5d5-cd2d-4fc7-8a9a-c7446df1f66c | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: a54c9e27-cdf8-45c1-995a-96b24a556940 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: d738364b-6e23-4937-b9d9-703238562655 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: 3aa902dc-aa6e-4bd9-87e0-acb68557699c | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: d4b7435d-dad7-44bc-8716-6efbae96f84b | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 37e79b31-bc54-4575-bbae-a51c107708f6 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 81ba7f63-da89-4859-b922-948fea772033 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: b3322ef3-b602-445d-8215-ee668cc52711 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: a222c6b9-29b6-4e39-93f3-b7c32da4627e | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 954b972b-a5fd-4058-a1ec-f8cff8543823 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: f58b51c4-3979-46d1-b60b-fdf4dcb80a17 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: e150abb0-a2f2-4d50-b569-b846f9c1b997 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 335de5d5-cd2d-4fc7-8a9a-c7446df1f66c | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: a54c9e27-cdf8-45c1-995a-96b24a556940 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: d738364b-6e23-4937-b9d9-703238562655 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 3aa902dc-aa6e-4bd9-87e0-acb68557699c | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.571 | Consumption: 0
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.571 | Consumption: 0
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.571 | Consumption: 0
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.571 | Consumption: 0
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.571 | Consumption: 0
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5656 | Consumption: 0.000221252
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: 10fc0e42-1b7b-412d-9f45-e8f92f885701 | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: 72f289d6-6160-4a7e-ba13-9a5a24bff82f | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: ccb18090-3ce3-4cac-af80-12eb01a126ff | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: a53658a5-9243-4384-864e-01f449c8cb1c | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: 988f0452-8db1-48d0-b9dd-8a0a53b4c528 | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: a5b0602a-41b2-474c-90df-7a53b7f71479 | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5699 | Consumption: 0.000274658
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5696 | Consumption: 0.000278473
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5693 | Consumption: 0.000278473
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.569 | Consumption: 0.000282288
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5687 | Consumption: 0.000278473
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5685 | Consumption: 0.000278473
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5682 | Consumption: 0.000274658
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5678 | Consumption: 0.000404358
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5674 | Consumption: 0.000400543
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.567 | Consumption: 0.000408173
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5666 | Consumption: 0.000404358
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5662 | Consumption: 0.000408173
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5658 | Consumption: 0.000362396
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5653 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5651 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5648 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5645 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5643 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.564 | Consumption: 0.000267029
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5638 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5635 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5632 | Consumption: 0.000259399
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.563 | Consumption: 0.000263214
[DATA] Client: 96370a52-3168-4f5e-acc5-a15c273e4312 | Fuel: 33.5627 | Consumption: 0.000259399
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 33.5712 | Consumption: 0
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 33.5712 | Consumption: 0
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 7f25214f-7f4e-4584-88f5-d3b6d1afb219 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 0573c4a0-4093-4dae-9cfd-ac2189a66789 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 7f25214f-7f4e-4584-88f5-d3b6d1afb219 | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 4ed70a94-5c48-4cc5-9d86-08c707735b9e | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 0573c4a0-4093-4dae-9cfd-ac2189a66789 | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 05f1f3c9-31f5-4cbc-91ef-157bf211183e | Fuel: 33.5712 | Consumption: 0
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 7f25214f-7f4e-4584-88f5-d3b6d1afb219 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 86e4e980-1e44-4e33-ad58-4212a872b18b | Fuel: 33.5712 | Consumption: 0
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 4ed70a94-5c48-4cc5-9d86-08c707735b9e | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 5d784ca6-b97c-4b72-ae24-ba20ad410c6f | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 0573c4a0-4093-4dae-9cfd-ac2189a66789 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 05f1f3c9-31f5-4cbc-91ef-157bf211183e | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 205a856e-6a3a-4630-a809-dc8a448dbd1f | Fuel: 33.5712 | Consumption: 0
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 7f25214f-7f4e-4584-88f5-d3b6d1afb219 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: 86e4e980-1e44-4e33-ad58-4212a872b18b | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 5e3c5379-7b8e-4f8f-b8f7-94c93c2bd91c | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 4ed70a94-5c48-4cc5-9d86-08c707735b9e | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: 5d784ca6-b97c-4b72-ae24-ba20ad410c6f | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: 0573c4a0-4093-4dae-9cfd-ac2189a66789 | Fuel: 33.5704 | Consumption: 0.000274658
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 33.5701 | Consumption: 0.000282288
[DATA] Client: 05f1f3c9-31f5-4cbc-91ef-157bf211183e | Fuel: 33.5707 | Consumption: 0.000278473
[DATA] Client: e9d392b8-c79e-401b-a76d-0a245e620e07 | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 205a856e-6a3a-4630-a809-dc8a448dbd1f | Fuel: 33.571 | Consumption: 0.000278473
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 33.5704 | Consumption: 0.000274658
