[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.7026 | Consumption: 0
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6459 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6458 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6457 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6456 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6454 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6453 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6452 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6451 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.645 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6449 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6448 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6446 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6445 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6444 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6443 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6442 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6441 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.644 | Consumption: 0.000118256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6438 | Consumption: 0.000110626
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6437 | Consumption: 0.000141144
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6436 | Consumption: 0.000144958
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6434 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6433 | Consumption: 0.000141144
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6431 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.643 | Consumption: 0.000141144
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6429 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6427 | Consumption: 0.000144958
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6426 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6424 | Consumption: 0.000141144
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6423 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6422 | Consumption: 0.000141144
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.642 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6419 | Consumption: 0.000144958
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6417 | Consumption: 0.000137329
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6415 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6413 | Consumption: 0.000217438
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6411 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6409 | Consumption: 0.000217438
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6407 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6405 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6402 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.64 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6398 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6396 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6394 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6392 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.639 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6387 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6385 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6383 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6381 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6379 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6377 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6375 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6373 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.637 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6368 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6366 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6364 | Consumption: 0.000217438
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6362 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.636 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6358 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6355 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6353 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6351 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6349 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6347 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6345 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6343 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.634 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6338 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6336 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6334 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6332 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.633 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6328 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6325 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6323 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6321 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6319 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6317 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6315 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6313 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6311 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6308 | Consumption: 0.000221252
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6306 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6304 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6302 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.63 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6298 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6296 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6293 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6291 | Consumption: 0.000217438
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6289 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6287 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6285 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6283 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6281 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6278 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6276 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6274 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6272 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.627 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6268 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6266 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6263 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6261 | Consumption: 0.000217438
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6259 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6257 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6255 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6253 | Consumption: 0.000213623
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6251 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6249 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6247 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6245 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6242 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.624 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6238 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6236 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6234 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6232 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.623 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6228 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6226 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6224 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6222 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.622 | Consumption: 0.000205994
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6218 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6216 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6214 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6211 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6209 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6207 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6205 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6203 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6201 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6199 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6197 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6195 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6193 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6191 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6189 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6187 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6185 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6183 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6181 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6178 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6176 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6174 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6172 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.617 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6168 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6166 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6164 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6162 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.616 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6158 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6156 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6154 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6152 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.615 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6148 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6146 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6143 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6141 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6139 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6137 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6135 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6133 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6131 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6129 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6127 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6125 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6123 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6121 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6119 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6117 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6115 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6113 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6111 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6108 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6106 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6104 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6102 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.61 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6098 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6096 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6094 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.609 | Consumption: 0.000411987
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6088 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6086 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6084 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6082 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.608 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6078 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6075 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6073 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6071 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6069 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6067 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6065 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6063 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6061 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6059 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6057 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6055 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6053 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6051 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6049 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6047 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6045 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6043 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.604 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6038 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6036 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6034 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6032 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.603 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6028 | Consumption: 0.000202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6026 | Consumption: 0.000209808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.6024 | Consumption: 0.000205994
